Date,S&P PUT-CALL RATIO,S&P PUT VOLUME,S&P CALL VOLUME,PREV. DAY OPEN INTEREST
2011-07-06,2.04,403748.0,197464.0,601212.0
2011-07-05,1.87,476711.0,254361.0,731072.0
2011-07-01,1.3,575081.0,441808.0,1016889.0
2011-06-30,1.38,582471.0,422853.0,1005324.0
2011-06-29,1.4,444858.0,317250.0,762108.0
2011-06-28,1.43,462199.0,324349.0,786548.0
2011-06-27,2.42,419974.0,173358.0,593332.0
2011-06-24,2.11,421362.0,199455.0,620817.0
2011-06-23,2.41,543128.0,225471.0,768599.0
2011-06-22,2.01,350585.0,174710.0,525295.0
2011-06-21,1.57,489171.0,310657.0,799828.0
2011-06-20,1.65,350213.0,211726.0,561939.0
2011-06-17,2.03,457340.0,225314.0,682654.0
2011-06-16,1.92,789141.0,411952.0,1201093.0
2011-06-15,2.86,1182448.0,413868.0,1596316.0
2011-06-14,1.5,585602.0,389228.0,974830.0
2011-06-13,1.67,520904.0,312657.0,833561.0
2011-06-10,1.77,598930.0,337467.0,936397.0
2011-06-09,1.43,392746.0,275428.0,668174.0
2011-06-08,1.77,526274.0,296987.0,823261.0
2011-06-07,1.4,450517.0,321605.0,772122.0
2011-06-06,1.46,487194.0,333513.0,820707.0
2011-06-03,2.23,539584.0,242083.0,781667.0
2011-06-02,1.61,388469.0,242022.0,630491.0
2011-06-01,2.19,530877.0,242795.0,773672.0
2011-05-31,1.61,256706.0,159424.0,416130.0
2011-05-27,1.2,271929.0,226106.0,498035.0
2011-05-26,1.76,397749.0,225802.0,623551.0
2011-05-25,1.3,265495.0,203590.0,469085.0
2011-05-24,1.84,298364.0,162275.0,460639.0
2011-05-23,2.13,557752.0,262073.0,819825.0
2011-05-20,2.08,471665.0,227136.0,698801.0
2011-05-19,1.8,648881.0,360091.0,1008972.0
2011-05-18,1.15,524719.0,455723.0,980442.0
2011-05-17,1.89,553411.0,292448.0,845859.0
2011-05-16,1.88,434100.0,231165.0,665265.0
2011-05-13,1.81,337124.0,186281.0,523405.0
2011-05-12,1.8,329366.0,182716.0,512082.0
2011-05-11,2.2,443775.0,201536.0,645311.0
2011-05-10,1.54,280090.0,181972.0,462062.0
2011-05-09,1.94,211882.0,109438.0,321320.0
2011-05-06,1.85,390609.0,211060.0,601669.0
2011-05-05,1.94,396330.0,204708.0,601038.0
2011-05-04,2.08,292007.0,140614.0,432621.0
2011-05-03,1.84,350750.0,190184.0,540934.0
2011-05-02,1.38,328867.0,238717.0,567584.0
2011-04-29,1.75,468509.0,267411.0,735920.0
2011-04-28,1.96,358727.0,183078.0,541805.0
2011-04-27,1.21,278929.0,230735.0,509664.0
2011-04-26,1.15,333044.0,290054.0,623098.0
2011-04-25,1.3,118276.0,90837.0,209113.0
2011-04-21,1.6,371682.0,232710.0,604392.0
2011-04-20,2.17,563761.0,260028.0,823789.0
2011-04-19,1.17,263777.0,226306.0,490083.0
2011-04-18,1.81,341162.0,188450.0,529612.0
2011-04-15,2.14,423879.0,198100.0,621979.0
2011-04-14,1.58,603043.0,381694.0,984737.0
2011-04-13,1.68,401680.0,238448.0,640128.0
2011-04-12,1.5,480351.0,321063.0,801414.0
2011-04-11,1.37,316288.0,230973.0,547261.0
2011-04-08,1.73,393125.0,227537.0,620662.0
2011-04-07,1.93,335297.0,173831.0,509128.0
2011-04-06,1.48,245411.0,165849.0,411260.0
2011-04-05,1.69,357147.0,210989.0,568136.0
2011-04-04,2.15,351528.0,163851.0,515379.0
2011-04-01,2.22,550947.0,248062.0,799009.0
2011-03-31,2.1,324664.0,154341.0,479005.0
2011-03-30,1.49,331270.0,222347.0,553617.0
2011-03-29,1.73,237514.0,137199.0,374713.0
2011-03-28,1.82,308909.0,170187.0,479096.0
2011-03-25,1.99,431083.0,216323.0,647406.0
2011-03-24,2.23,391567.0,175675.0,567242.0
2011-03-23,1.4,301774.0,215825.0,517599.0
2011-03-22,1.98,352837.0,178191.0,531028.0
2011-03-21,2.0,474915.0,237775.0,712690.0
2011-03-18,2.02,475254.0,234963.0,710217.0
2011-03-17,2.17,842651.0,388710.0,1231361.0
2011-03-16,2.51,1177409.0,468162.0,1645571.0
2011-03-15,1.69,718903.0,424336.0,1143239.0
2011-03-14,1.8,606242.0,336106.0,942348.0
2011-03-11,2.08,450596.0,217141.0,667737.0
2011-03-10,1.35,432281.0,319583.0,751864.0
2011-03-09,2.27,365063.0,160827.0,525890.0
2011-03-08,1.55,482187.0,310874.0,793061.0
2011-03-07,2.28,324997.0,142290.0,467287.0
2011-03-04,1.98,440799.0,223184.0,663983.0
2011-03-03,1.6,429925.0,268639.0,698564.0
2011-03-02,2.02,373438.0,184930.0,558368.0
2011-03-01,2.31,477889.0,206728.0,684617.0
2011-02-28,2.3,356714.0,155372.0,512086.0
2011-02-25,1.88,423019.0,224422.0,647441.0
2011-02-24,2.59,472217.0,182365.0,654582.0
2011-02-23,1.37,398733.0,291055.0,689788.0
2011-02-22,2.51,492638.0,196518.0,689156.0
2011-02-18,2.75,489717.0,177837.0,667554.0
2011-02-17,1.22,471153.0,387277.0,858430.0
2011-02-16,1.88,788840.0,420641.0,1209481.0
2011-02-15,1.79,349492.0,195773.0,545265.0
2011-02-14,2.09,456977.0,218383.0,675360.0
2011-02-11,1.84,448735.0,243787.0,692522.0
2011-02-10,1.66,256436.0,154873.0,411309.0
2011-02-09,1.46,413857.0,284144.0,698001.0
2011-02-08,1.37,327761.0,238876.0,566637.0
2011-02-07,1.85,371542.0,201266.0,572808.0
2011-02-04,1.85,319476.0,172701.0,492177.0
2011-02-03,1.67,317349.0,190429.0,507778.0
2011-02-02,2.35,275503.0,117182.0,392685.0
2011-02-01,1.21,423162.0,350111.0,773273.0
2011-01-31,3.06,453935.0,148255.0,602190.0
2011-01-28,2.31,614933.0,266085.0,881018.0
2011-01-27,2.66,443392.0,166634.0,610026.0
2011-01-26,1.06,321204.0,303675.0,624879.0
2011-01-25,2.44,386234.0,158497.0,544731.0
2011-01-24,2.06,288865.0,140098.0,428963.0
2011-01-21,1.57,374895.0,239100.0,613995.0
2011-01-20,1.65,544906.0,331153.0,876059.0
2011-01-19,2.28,923136.0,404894.0,1328030.0
2011-01-18,1.48,433990.0,293000.0,726990.0
2011-01-14,1.46,361425.0,247644.0,609069.0
2011-01-13,1.39,323465.0,232643.0,556108.0
2011-01-12,1.29,386800.0,300364.0,687164.0
2011-01-11,1.9,391935.0,206034.0,597969.0
2011-01-10,1.59,215179.0,135231.0,350410.0
2011-01-07,1.79,348059.0,194346.0,542405.0
2011-01-06,0.86,317821.0,370381.0,688202.0
2011-01-05,1.81,378145.0,209030.0,587175.0
2011-01-04,1.5,260938.0,174445.0,435383.0
2011-01-03,1.41,399556.0,284217.0,683773.0
2010-12-31,1.97,168654.0,85563.0,254217.0
2010-12-30,2.31,240358.0,103930.0,344288.0
2010-12-29,1.74,173045.0,99667.0,272712.0
2010-12-28,1.45,164714.0,113358.0,278072.0
2010-12-27,2.06,109844.0,53326.0,163170.0
2010-12-23,1.96,221915.0,113384.0,335299.0
2010-12-22,2.75,426163.0,154970.0,581133.0
2010-12-21,1.54,259066.0,168290.0,427356.0
2010-12-20,1.92,251959.0,131482.0,383441.0
2010-12-17,2.45,434691.0,177767.0,612458.0
2010-12-16,1.1,332072.0,302961.0,635033.0
2010-12-15,1.12,364332.0,325835.0,690167.0
2010-12-14,1.1,360020.0,326470.0,686490.0
2010-12-13,1.26,379467.0,301426.0,680893.0
2010-12-10,1.48,480090.0,324017.0,804107.0
2010-12-09,1.33,344052.0,259315.0,603367.0
2010-12-08,2.05,409138.0,199800.0,608938.0
2010-12-07,1.29,446408.0,347344.0,793752.0
2010-12-06,1.32,343677.0,261073.0,604750.0
2010-12-03,1.31,316799.0,241539.0,558338.0
2010-12-02,1.58,440526.0,279162.0,719688.0
2010-12-01,1.67,433978.0,260012.0,693990.0
2010-11-30,2.12,342442.0,161303.0,503745.0
2010-11-29,2.24,339116.0,151633.0,490749.0
2010-11-26,2.07,142332.0,68602.0,210934.0
2010-11-24,2.0,301226.0,150502.0,451728.0
2010-11-23,1.99,360070.0,181312.0,541382.0
2010-11-22,2.21,345343.0,156142.0,501485.0
2010-11-19,1.09,354882.0,324830.0,679712.0
2010-11-18,1.19,559045.0,468464.0,1027509.0
2010-11-17,1.6,647764.0,405506.0,1053270.0
2010-11-16,1.8,688513.0,382553.0,1071066.0
2010-11-15,1.46,282617.0,193520.0,476137.0
2010-11-12,1.22,482395.0,394483.0,876878.0
2010-11-11,1.64,264923.0,161571.0,426494.0
2010-11-10,1.61,332418.0,206909.0,539327.0
2010-11-09,1.59,328221.0,206254.0,534475.0
2010-11-08,1.25,267589.0,214469.0,482058.0
2010-11-05,1.62,457927.0,282470.0,740397.0
2010-11-04,1.73,821214.0,474096.0,1295310.0
2010-11-03,1.97,340559.0,172666.0,513225.0
2010-11-02,1.21,237656.0,196660.0,434316.0
2010-11-01,2.57,332110.0,129011.0,461121.0
2010-10-29,3.37,412796.0,122416.0,535212.0
2010-10-28,2.22,372243.0,167631.0,539874.0
2010-10-27,2.15,354334.0,164490.0,518824.0
2010-10-26,1.97,324875.0,164611.0,489486.0
2010-10-25,1.91,366773.0,191817.0,558590.0
2010-10-22,1.06,270423.0,255459.0,525882.0
2010-10-21,1.7,395101.0,231824.0,626925.0
2010-10-20,1.93,636058.0,330030.0,966088.0
2010-10-19,1.46,311205.0,213441.0,524646.0
2010-10-18,1.45,258230.0,178633.0,436863.0
2010-10-15,2.85,402112.0,140893.0,543005.0
2010-10-14,1.49,602603.0,404512.0,1007115.0
2010-10-13,1.27,719009.0,566538.0,1285547.0
2010-10-12,1.79,391360.0,218347.0,609707.0
2010-10-11,1.49,435530.0,292632.0,728162.0
2010-10-08,1.69,342152.0,202901.0,545053.0
2010-10-07,1.38,311060.0,225162.0,536222.0
2010-10-06,1.43,291673.0,203528.0,495201.0
2010-10-05,1.16,423086.0,364935.0,788021.0
2010-10-04,1.48,284004.0,191362.0,475366.0
2010-10-01,1.32,250192.0,189120.0,439312.0
2010-09-30,1.76,306815.0,174032.0,480847.0
2010-09-29,1.42,273665.0,192207.0,465872.0
2010-09-28,2.36,356450.0,151125.0,507575.0
2010-09-27,1.73,285811.0,165309.0,451120.0
2010-09-24,1.57,325244.0,206797.0,532041.0
2010-09-23,1.7,238462.0,140564.0,379026.0
2010-09-22,2.14,335991.0,157311.0,493302.0
2010-09-21,2.01,479147.0,238532.0,717679.0
2010-09-20,2.16,434344.0,200634.0,634978.0
2010-09-17,2.4,398714.0,166039.0,564753.0
2010-09-16,1.03,519709.0,505167.0,1024876.0
2010-09-15,1.53,692490.0,453308.0,1145798.0
2010-09-14,1.58,543980.0,344231.0,888211.0
2010-09-13,0.92,446342.0,486545.0,932887.0
2010-09-10,1.95,457802.0,234282.0,692084.0
2010-09-09,1.88,491183.0,261832.0,753015.0
2010-09-08,2.04,402237.0,197068.0,599305.0
2010-09-07,2.0,325774.0,163212.0,488986.0
2010-09-03,2.08,458007.0,220653.0,678660.0
2010-09-02,1.31,274573.0,210312.0,484885.0
2010-09-01,1.21,528544.0,438618.0,967162.0
2010-08-31,1.82,299674.0,164500.0,464174.0
2010-08-30,3.04,361417.0,118995.0,480412.0
2010-08-27,1.11,381093.0,343799.0,724892.0
2010-08-26,1.47,353615.0,240743.0,594358.0
2010-08-25,1.97,414968.0,210619.0,625587.0
2010-08-24,0.87,253205.0,290972.0,544177.0
2010-08-23,1.78,285260.0,160060.0,445320.0
2010-08-20,2.03,471009.0,232471.0,703480.0
2010-08-19,1.31,581072.0,442228.0,1023300.0
2010-08-18,1.92,692770.0,361525.0,1054295.0
2010-08-17,1.72,462916.0,269395.0,732311.0
2010-08-16,1.55,381664.0,246236.0,627900.0
2010-08-13,1.83,274615.0,149993.0,424608.0
2010-08-12,2.98,444674.0,149367.0,594041.0
2010-08-11,1.64,476682.0,291174.0,767856.0
2010-08-10,2.49,311464.0,125181.0,436645.0
2010-08-09,2.01,234983.0,117091.0,352074.0
2010-08-06,1.74,279442.0,160365.0,439807.0
2010-08-05,2.67,287807.0,107609.0,395416.0
2010-08-04,3.29,333891.0,101417.0,435308.0
2010-08-03,1.27,246879.0,194021.0,440900.0
2010-08-02,2.1,413466.0,196904.0,610370.0
2010-07-30,1.18,228363.0,193948.0,422311.0
2010-07-29,1.74,207817.0,119150.0,326967.0
2010-07-28,1.99,211544.0,106265.0,317809.0
2010-07-27,1.4,279835.0,200452.0,480287.0
2010-07-26,1.7,256861.0,151049.0,407910.0
2010-07-23,1.59,296888.0,186205.0,483093.0
2010-07-22,1.27,229104.0,180425.0,409529.0
2010-07-21,2.48,496196.0,199764.0,695960.0
2010-07-20,1.49,258007.0,173110.0,431117.0
2010-07-19,1.76,277724.0,158190.0,435914.0
2010-07-16,2.22,416822.0,187961.0,604783.0
2010-07-15,0.87,365810.0,421520.0,787330.0
2010-07-14,1.01,475499.0,469171.0,944670.0
2010-07-13,1.25,652349.0,519892.0,1172241.0
2010-07-12,1.49,421390.0,283127.0,704517.0
2010-07-09,1.2,376805.0,315132.0,691937.0
2010-07-08,1.12,280436.0,251021.0,531457.0
2010-07-07,0.91,302882.0,331481.0,634363.0
2010-07-06,1.91,446308.0,233843.0,680151.0
